"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","natal_iso"
432,226.368,0.725096259562003,0.598762557175086,"2015_yk_051a","Yukon",2015,452.736,NA,0.724805318934436
433,226.892,0.726901988930905,0.5996081520855,"2015_yk_051a","Yukon",2015,453.784,NA,0.724805318934436
434,227.416,0.725893859113127,0.578963659829243,"2015_yk_051a","Yukon",2015,454.832,NA,0.724805318934436
435,227.94,0.724884376255728,0.598529599329897,"2015_yk_051a","Yukon",2015,455.88,NA,0.724805318934436
436,228.464,0.723134014198516,0.60873098179991,"2015_yk_051a","Yukon",2015,456.928,NA,0.724805318934436
437,228.988,0.726164034350059,0.604405277160654,"2015_yk_051a","Yukon",2015,457.976,NA,0.724805318934436
438,229.512,0.725229515648626,0.599684322828463,"2015_yk_051a","Yukon",2015,459.024,NA,0.724805318934436
439,230.036,0.723931555127828,0.623781382907059,"2015_yk_051a","Yukon",2015,460.072,NA,0.724805318934436
440,230.56,0.72597558826217,0.622197539287715,"2015_yk_051a","Yukon",2015,461.12,NA,0.724805318934436
441,231.084,0.726010809763947,0.608956091668447,"2015_yk_051a","Yukon",2015,462.168,NA,0.724805318934436
442,231.608,0.724243624206703,0.623178928716706,"2015_yk_051a","Yukon",2015,463.216,NA,0.724805318934436
443,232.132,0.725622257046263,0.622197850327919,"2015_yk_051a","Yukon",2015,464.264,NA,0.724805318934436
444,232.656,0.726096342636956,0.60888929675742,"2015_yk_051a","Yukon",2015,465.312,NA,0.724805318934436
445,233.18,0.726752516674924,0.59557399440955,"2015_yk_051a","Yukon",2015,466.36,NA,0.724805318934436
446,233.704,0.725105883751593,0.610054370777684,"2015_yk_051a","Yukon",2015,467.408,NA,0.724805318934436
447,234.228,0.723277802027992,0.61107923699656,"2015_yk_051a","Yukon",2015,468.456,NA,0.724805318934436
448,234.752,0.7235972075881,0.611078617497983,"2015_yk_051a","Yukon",2015,469.504,NA,0.724805318934436
449,235.276,0.723962962572812,0.612902524769023,"2015_yk_051a","Yukon",2015,470.552,NA,0.724805318934436
450,235.8,0.724634178569039,0.629085859002639,"2015_yk_051a","Yukon",2015,471.6,NA,0.724805318934436
451,236.324,0.724145112675258,0.628599578936262,"2015_yk_051a","Yukon",2015,472.648,NA,0.724805318934436
452,236.848,0.725839787132009,0.598926207410907,"2015_yk_051a","Yukon",2015,473.696,NA,0.724805318934436
453,237.372,0.725491761731553,0.619308971397751,"2015_yk_051a","Yukon",2015,474.744,NA,0.724805318934436
454,237.896,0.724777650535662,0.634705278652247,"2015_yk_051a","Yukon",2015,475.792,NA,0.724805318934436
455,238.42,0.724528304178786,0.613220657565541,"2015_yk_051a","Yukon",2015,476.84,NA,0.724805318934436
456,238.944,0.725254502569086,0.600218877663986,"2015_yk_051a","Yukon",2015,477.888,NA,0.724805318934436
457,239.468,0.72554284085516,0.619057865362117,"2015_yk_051a","Yukon",2015,478.936,NA,0.724805318934436
458,239.992,0.723637042852939,0.602984049462206,"2015_yk_051a","Yukon",2015,479.984,NA,0.724805318934436
459,240.516,0.72408894153931,0.596802656014754,"2015_yk_051a","Yukon",2015,481.032,NA,0.724805318934436
460,241.04,0.724293297566808,0.607393116421399,"2015_yk_051a","Yukon",2015,482.08,NA,0.724805318934436
461,241.564,0.72484235275176,0.619353728045703,"2015_yk_051a","Yukon",2015,483.128,0.724879412911482,0.724805318934436
462,242.088,0.725252374998949,0.609145981149957,"2015_yk_051a","Yukon",2015,484.176,0.724856608259782,0.724805318934436
463,242.612,0.725061617201804,0.603659718259892,"2015_yk_051a","Yukon",2015,485.224,0.724806388357745,0.724805318934436
464,243.136,0.724782976357662,0.6144775314367,"2015_yk_051a","Yukon",2015,486.272,0.724779744952555,0.724805318934436
465,243.66,0.724817535775334,0.611281828865725,"2015_yk_051a","Yukon",2015,487.32,0.724786002676061,0.724805318934436
466,244.184,0.725475500713828,0.601162919894629,"2015_yk_051a","Yukon",2015,488.368,0.724801928127433,0.724805318934436
467,244.708,0.725192141602586,0.615574529364216,"2015_yk_051a","Yukon",2015,489.416,0.724770506004121,0.724805318934436
468,245.232,0.72412573755249,0.614198155654989,"2015_yk_051a","Yukon",2015,490.464,0.724772640890171,0.724805318934436
469,245.756,0.724581564541448,0.59702331659999,"2015_yk_051a","Yukon",2015,491.512,0.724769058044376,0.724805318934436
470,246.28,0.724378520457238,0.59124645734276,"2015_yk_051a","Yukon",2015,492.56,0.72474975116503,0.724805318934436
471,246.804,0.724671584925112,0.60410829991958,"2015_yk_051a","Yukon",2015,493.608,0.724728046154574,0.724805318934436
472,247.328,0.727230068196846,0.618306079557541,"2015_yk_051a","Yukon",2015,494.656,0.724721222242145,0.724805318934436
473,247.852,0.72481937351027,0.603318751767234,"2015_yk_051a","Yukon",2015,495.704,0.724693366941207,0.724805318934436
474,248.376,0.724311237128093,0.607033731855771,"2015_yk_051a","Yukon",2015,496.752,0.724680978639555,0.724805318934436
475,248.9,0.723464681260444,0.62272952634451,"2015_yk_051a","Yukon",2015,497.8,0.724660947656175,0.724805318934436
476,249.424,0.726338114487431,0.619571316969759,"2015_yk_051a","Yukon",2015,498.848,0.724645580187848,0.724805318934436
477,249.948,0.723976552331545,0.588409090351976,"2015_yk_051a","Yukon",2015,499.896,0.724633999425385,0.724805318934436
478,250.472,0.725187979746894,0.605808799094491,"2015_yk_051a","Yukon",2015,500.944,0.724651228032546,0.724805318934436
479,250.996,0.724648037576009,0.611858180209009,"2015_yk_051a","Yukon",2015,501.992,0.724659733559119,0.724805318934436
