"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
64,33.536,0.714399726223245,0.292527779341334,"2015_yk_056a","Yukon",2015,67.072,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
65,34.06,0.707299552912348,0.66315182618967,"2015_yk_056a","Yukon",2015,68.12,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
66,34.584,0.709704960035553,0.816268497967307,"2015_yk_056a","Yukon",2015,69.168,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
67,35.108,0.709263534877784,0.869069067536484,"2015_yk_056a","Yukon",2015,70.216,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
68,35.632,0.707985746186019,0.845746734452915,"2015_yk_056a","Yukon",2015,71.264,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
69,36.156,0.709258949817571,0.814887284826362,"2015_yk_056a","Yukon",2015,72.312,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
70,36.68,0.70943904217847,0.81489162508199,"2015_yk_056a","Yukon",2015,73.36,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
71,37.204,0.709407824579594,0.840168827670653,"2015_yk_056a","Yukon",2015,74.408,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
72,37.728,0.709719571253745,0.838952495571015,"2015_yk_056a","Yukon",2015,75.456,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
73,38.252,0.709370652054948,0.814860909715736,"2015_yk_056a","Yukon",2015,76.504,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
74,38.776,0.708486125687573,0.831388802744726,"2015_yk_056a","Yukon",2015,77.552,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
75,39.3,0.709837355795742,0.849464846616359,"2015_yk_056a","Yukon",2015,78.6,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
76,39.824,0.708279017950644,0.828439259781607,"2015_yk_056a","Yukon",2015,79.648,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
77,40.348,0.70971410692732,0.805055422586626,"2015_yk_056a","Yukon",2015,80.696,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
78,40.872,0.709414364430585,0.813277231073127,"2015_yk_056a","Yukon",2015,81.744,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
79,41.396,0.710274685648396,0.7937048907723,"2015_yk_056a","Yukon",2015,82.792,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
80,41.92,0.71018505485249,0.81090630084109,"2015_yk_056a","Yukon",2015,83.84,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
81,42.444,0.710251180920214,0.821574701993059,"2015_yk_056a","Yukon",2015,84.888,NA,NA,NA,516.963703961361,772.079520385853,1229.304,0.70917808321133
