"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
222,116.328,0.71020448008601,0.211180441853923,"2015_yk_152","Yukon",2015,232.656,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
223,116.852,0.710130848734234,0.58184237270492,"2015_yk_152","Yukon",2015,233.704,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
224,117.376,0.710165608857892,0.805558882850278,"2015_yk_152","Yukon",2015,234.752,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
225,117.9,0.710225640622037,0.8459663481972,"2015_yk_152","Yukon",2015,235.8,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
226,118.424,0.711747660669465,0.836250836080199,"2015_yk_152","Yukon",2015,236.848,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
227,118.948,0.710285456635693,0.824160257452195,"2015_yk_152","Yukon",2015,237.896,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
228,119.472,0.708919392479328,0.799640024183285,"2015_yk_152","Yukon",2015,238.944,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
229,119.996,0.709792488717446,0.808443708829502,"2015_yk_152","Yukon",2015,239.992,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
230,120.52,0.70875563667252,0.812147962742442,"2015_yk_152","Yukon",2015,241.04,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
231,121.044,0.710612585656092,0.806296075965701,"2015_yk_152","Yukon",2015,242.088,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
232,121.568,0.708216821262128,0.815127430317522,"2015_yk_152","Yukon",2015,243.136,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
233,122.092,0.709901704533699,0.823956805955727,"2015_yk_152","Yukon",2015,244.184,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
234,122.616,0.71079982449305,0.828642515205714,"2015_yk_152","Yukon",2015,245.232,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
235,123.14,0.710383210912138,0.816853359385149,"2015_yk_152","Yukon",2015,246.28,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
236,123.664,0.711145406189197,0.824596755170027,"2015_yk_152","Yukon",2015,247.328,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
237,124.188,0.710575131042931,0.837291010775977,"2015_yk_152","Yukon",2015,248.376,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
238,124.712,0.709842011180379,0.842612185141555,"2015_yk_152","Yukon",2015,249.424,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
239,125.236,0.709987505143941,0.835697709801633,"2015_yk_152","Yukon",2015,250.472,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
240,125.76,0.710142006193715,0.846386144993964,"2015_yk_152","Yukon",2015,251.52,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
241,126.284,0.709600462527257,0.879289069495198,"2015_yk_152","Yukon",2015,252.568,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
242,126.808,0.710009965599397,0.840172514662726,"2015_yk_152","Yukon",2015,253.616,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
243,127.332,0.709955507386651,0.81274373654672,"2015_yk_152","Yukon",2015,254.664,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
244,127.856,0.710137566264485,0.83565462689105,"2015_yk_152","Yukon",2015,255.712,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
245,128.38,0.709281133367829,0.849676116116396,"2015_yk_152","Yukon",2015,256.76,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
246,128.904,0.710815278909939,0.83204774689506,"2015_yk_152","Yukon",2015,257.808,NA,NA,NA,588.383475247238,732.355085068022,1465.104,0.710843445151515
