"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
350,183.4,0.710923359942071,0.825079199649055,"2015_yk_149","Yukon",2015,366.8,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
351,183.924,0.711556612549796,1.42900688101426,"2015_yk_149","Yukon",2015,367.848,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
352,184.448,0.711627481360689,1.59381170646497,"2015_yk_149","Yukon",2015,368.896,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
353,184.972,0.711265400319275,1.57534874014167,"2015_yk_149","Yukon",2015,369.944,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
354,185.496,0.711992030545682,1.55768213326348,"2015_yk_149","Yukon",2015,370.992,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
355,186.02,0.710843461963787,1.57906140846664,"2015_yk_149","Yukon",2015,372.04,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
356,186.544,0.712196196665061,1.56078462828578,"2015_yk_149","Yukon",2015,373.088,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
357,187.068,0.711752363909748,1.53415449444905,"2015_yk_149","Yukon",2015,374.136,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
358,187.592,0.711194932754916,1.55381211143466,"2015_yk_149","Yukon",2015,375.184,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
359,188.116,0.711435976966375,1.53188537712023,"2015_yk_149","Yukon",2015,376.232,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
360,188.64,0.712003875040647,1.50467824346178,"2015_yk_149","Yukon",2015,377.28,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
361,189.164,0.711392368107805,1.54491171548733,"2015_yk_149","Yukon",2015,378.328,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
362,189.688,0.711221121392729,1.53520152607606,"2015_yk_149","Yukon",2015,379.376,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
363,190.212,0.711037705298972,1.49077773371355,"2015_yk_149","Yukon",2015,380.424,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
364,190.736,0.710453130873602,1.49220328137088,"2015_yk_149","Yukon",2015,381.472,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
365,191.26,0.711196160507821,1.49244007998838,"2015_yk_149","Yukon",2015,382.52,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
366,191.784,0.711244367064507,1.50243751951627,"2015_yk_149","Yukon",2015,383.568,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
367,192.308,0.711010186766422,1.46237251724468,"2015_yk_149","Yukon",2015,384.616,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
368,192.832,0.710222473818473,1.45353658318057,"2015_yk_149","Yukon",2015,385.664,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
369,193.356,0.711303784757116,1.48092727278979,"2015_yk_149","Yukon",2015,386.712,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
370,193.88,0.712041968810359,1.49159339336973,"2015_yk_149","Yukon",2015,387.76,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
371,194.404,0.711339040937432,1.50014340563376,"2015_yk_149","Yukon",2015,388.808,NA,NA,NA,781.099516511773,889.21888434593,1573.048,0.718553096244677
