"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.70843042,3.00281648,0.524,1.048,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
2,1.048,0.70932758,3.30824013,1.048,2.096,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
3,1.524,0.70935502,3.26855528,1.572,3.144,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
4,2.048,0.70899054,3.23522377,2.096,4.192,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
5,2.524,0.70994334,3.20546483,2.62,5.24,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
6,3.048,0.70933168,3.23478287,3.144,6.288,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
7,3.524,0.70957437,3.26386456,3.668,7.336,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
8,4.048,0.70864107,3.31746934,4.192,8.384,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
9,4.524,0.70940776,3.31822838,4.716,9.432,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
10,5.048,0.70939267,3.34685615,5.24,10.48,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
11,5.524,0.70962473,3.39166783,5.764,11.528,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
12,6.048,0.7095703,3.4183694,6.288,12.576,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
13,6.524,0.70932493,3.39744746,6.812,13.624,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
14,7.048,0.70857072,3.35150973,7.336,14.672,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
15,7.524,0.70910175,3.29671157,7.86,15.72,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
16,8.048,0.7091213,3.27512648,8.384,16.768,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
17,8.524,0.70909483,3.29190867,8.908,17.816,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
18,9.048,0.70954214,3.27765773,9.432,18.864,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
19,9.524,0.70963807,3.25554382,9.956,19.912,"2011_nk_217","Nush",2011,NA,NA,NA,1144.16234369097,1251.75763627281,1725.008,0.704419422718447
