"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
108,56.592,0.714609044990046,0.18689440148026,"2015_yk_011","Yukon",2015,113.184,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
109,57.116,0.713881072798824,0.603474416345252,"2015_yk_011","Yukon",2015,114.232,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
110,57.64,0.713906830462037,0.834278137381356,"2015_yk_011","Yukon",2015,115.28,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
111,58.164,0.712219965254069,0.856473699412245,"2015_yk_011","Yukon",2015,116.328,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
112,58.688,0.713998683188861,0.850058392795085,"2015_yk_011","Yukon",2015,117.376,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
113,59.212,0.712948725893439,0.85354413109668,"2015_yk_011","Yukon",2015,118.424,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
114,59.736,0.714468367326206,0.834988762406021,"2015_yk_011","Yukon",2015,119.472,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
115,60.26,0.71240464285037,0.823578654200295,"2015_yk_011","Yukon",2015,120.52,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
116,60.784,0.713948097938125,0.825530776669057,"2015_yk_011","Yukon",2015,121.568,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
117,61.308,0.71363516212662,0.832273809749894,"2015_yk_011","Yukon",2015,122.616,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
118,61.832,0.713888988296108,0.821251470297605,"2015_yk_011","Yukon",2015,123.664,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
119,62.356,0.71398831235125,0.809579961916988,"2015_yk_011","Yukon",2015,124.712,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
120,62.88,0.71321936069709,0.840185480026617,"2015_yk_011","Yukon",2015,125.76,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
121,63.404,0.712934920125677,0.866951300093317,"2015_yk_011","Yukon",2015,126.808,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
122,63.928,0.714088606716581,0.849892358528088,"2015_yk_011","Yukon",2015,127.856,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
123,64.452,0.713884716913527,0.840600273602601,"2015_yk_011","Yukon",2015,128.904,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
124,64.976,0.713187930352196,0.849028009189748,"2015_yk_011","Yukon",2015,129.952,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
125,65.5,0.711837356020148,0.828434277717756,"2015_yk_011","Yukon",2015,131,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
126,66.024,0.71291847409326,0.829223150571653,"2015_yk_011","Yukon",2015,132.048,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
127,66.548,0.713349907206465,0.853575278303152,"2015_yk_011","Yukon",2015,133.096,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
128,67.072,0.71196132287534,0.85147774667197,"2015_yk_011","Yukon",2015,134.144,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
129,67.596,0.713672513029098,0.827797523897776,"2015_yk_011","Yukon",2015,135.192,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
130,68.12,0.713103933722354,0.873720111625858,"2015_yk_011","Yukon",2015,136.24,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
131,68.644,0.712415253257406,0.917951121006975,"2015_yk_011","Yukon",2015,137.288,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
132,69.168,0.713298086388263,0.901254780556409,"2015_yk_011","Yukon",2015,138.336,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
133,69.692,0.712344987139663,0.881897994246477,"2015_yk_011","Yukon",2015,139.384,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
134,70.216,0.713505814778656,0.896592303550066,"2015_yk_011","Yukon",2015,140.432,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
135,70.74,0.713432242831381,0.922996802252014,"2015_yk_011","Yukon",2015,141.48,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
136,71.264,0.714656519950057,0.898241592192133,"2015_yk_011","Yukon",2015,142.528,NA,NA,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
137,71.788,0.712567320958939,0.919145661795153,"2015_yk_011","Yukon",2015,143.576,0.712940932512598,0.872839634890639,NA,534.814886584886,777.730136291167,1230.352,0.7227242081472
138,72.312,0.712957957797804,0.905052598857416,"2015_yk_011","Yukon",2015,144.624,0.712884688093145,0.886117642089117,0.0132780071984777,534.814886584886,777.730136291167,1230.352,0.7227242081472
139,72.836,0.712409508152962,0.898978822459524,"2015_yk_011","Yukon",2015,145.672,0.712848375342184,0.892772055024194,0.00665441293507685,534.814886584886,777.730136291167,1230.352,0.7227242081472
140,73.36,0.713468355478575,0.877477141723046,"2015_yk_011","Yukon",2015,146.72,0.712804192451677,0.895544684006519,0.00277262898232544,534.814886584886,777.730136291167,1230.352,0.7227242081472
141,73.884,0.714274066913848,0.873278119081804,"2015_yk_011","Yukon",2015,147.768,0.712817292289772,0.897775778796162,0.0022310947896429,534.814886584886,777.730136291167,1230.352,0.7227242081472
142,74.408,0.712224221301808,0.890558170172925,"2015_yk_011","Yukon",2015,148.816,0.712776608599201,0.900061328789793,0.00228554999363084,534.814886584886,777.730136291167,1230.352,0.7227242081472
143,74.932,0.712679434995539,0.893614097214523,"2015_yk_011","Yukon",2015,149.864,0.712765133975187,0.902471843362909,0.00241051457311625,534.814886584886,777.730136291167,1230.352,0.7227242081472
144,75.456,0.711899947500132,0.880638448025443,"2015_yk_011","Yukon",2015,150.912,0.712728526619483,0.905457311461075,0.00298546809816536,534.814886584886,777.730136291167,1230.352,0.7227242081472
145,75.98,0.711951846139402,0.87125100058698,"2015_yk_011","Yukon",2015,151.96,0.712712300519743,0.908709331497173,0.00325202003609826,534.814886584886,777.730136291167,1230.352,0.7227242081472
146,76.504,0.712190493199806,0.884494424545566,"2015_yk_011","Yukon",2015,153.008,0.712701754032701,0.912003384213808,0.00329405271663508,534.814886584886,777.730136291167,1230.352,0.7227242081472
147,77.028,0.713949332388382,0.896600211646928,"2015_yk_011","Yukon",2015,154.056,0.71267909821,0.915110496938578,0.00310711272477038,534.814886584886,777.730136291167,1230.352,0.7227242081472
