"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
637,333.788,0.705551027678428,0.714365777409295,667.576,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
638,334.312,0.70662226730733,0.728540857968684,668.624,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
639,334.836,0.706365210965969,0.739700344767706,669.672,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
640,335.36,0.706723606221922,0.720985566840276,670.72,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
641,335.884,0.706737087768386,0.720329584676138,671.768,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
642,336.408,0.705298074372136,0.748535614743908,672.816,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
643,336.932,0.706633985491241,0.754347258461953,673.864,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
644,337.456,0.707796296107655,0.726805757952898,674.912,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
645,337.98,0.70647756996668,0.719945891972148,675.96,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
646,338.504,0.705536223356348,0.736940029042192,677.008,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
647,339.028,0.706950364680113,0.751930811584835,678.056,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
648,339.552,0.706127209439977,0.737992042632625,679.104,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
649,340.076,0.706608394739,0.741378647862259,680.152,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
650,340.6,0.706020694115637,0.750901581041501,681.2,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
651,341.124,0.708185855883178,0.757461994528004,682.248,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
652,341.648,0.707436621443385,0.732142027931852,683.296,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
653,342.172,0.706617665808251,0.729786434510607,684.344,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
654,342.696,0.706447030794701,0.75375722402896,685.392,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
655,343.22,0.706039237474124,0.748994716611747,686.44,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
656,343.744,0.708125518978342,0.720889021975416,687.488,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
657,344.268,0.706312864864349,0.720456107693298,688.536,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
658,344.792,0.705615088957278,0.74077034093991,689.584,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
659,345.316,0.70551199261129,0.760338292293124,690.632,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
660,345.84,0.706034762637931,0.749511780071678,691.68,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
661,346.364,0.706082928295296,0.740429737463167,692.728,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
662,346.888,0.706971389130686,0.755148098662483,693.776,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
663,347.412,0.706383014833098,0.737388132132794,694.824,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
664,347.936,0.70742572510102,0.710907140477168,695.872,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
665,348.46,0.708258503488787,0.71622887735776,696.92,"2016_yk_224","Yukon",2016,NA,0.7065500100375,687,666.656928466354,776.05458306117
666,348.984,0.70423110942959,0.735039747419591,697.968,"2016_yk_224","Yukon",2016,0.7065022885611,0.7065500100375,687,666.656928466354,776.05458306117
667,349.508,0.705706102080391,0.738243052967213,699.016,"2016_yk_224","Yukon",2016,0.706524232330869,0.7065500100375,687,666.656928466354,776.05458306117
668,350.032,0.706129267538313,0.726269367621394,700.064,"2016_yk_224","Yukon",2016,0.70654010414402,0.7065500100375,687,666.656928466354,776.05458306117
669,350.556,0.708462911208171,0.720332812157257,701.112,"2016_yk_224","Yukon",2016,0.70654922678458,0.7065500100375,687,666.656928466354,776.05458306117
670,351.08,0.704988290116396,0.735951733661983,702.16,"2016_yk_224","Yukon",2016,0.70654336334406,0.7065500100375,687,666.656928466354,776.05458306117
671,351.604,0.7056871106394,0.737618372876523,703.208,"2016_yk_224","Yukon",2016,0.706528670430085,0.7065500100375,687,666.656928466354,776.05458306117
672,352.128,0.705986262132948,0.708153854555674,704.256,"2016_yk_224","Yukon",2016,0.706541688082758,0.7065500100375,687,666.656928466354,776.05458306117
673,352.652,0.706542000482762,0.711575871731048,705.304,"2016_yk_224","Yukon",2016,0.706541683372115,0.7065500100375,687,666.656928466354,776.05458306117
674,353.176,0.707305147509648,0.737706667870262,706.352,"2016_yk_224","Yukon",2016,0.706519053189068,0.7065500100375,687,666.656928466354,776.05458306117
675,353.7,0.704857633529195,0.751024643109297,707.4,"2016_yk_224","Yukon",2016,0.70652970737307,0.7065500100375,687,666.656928466354,776.05458306117
676,354.224,0.707553094660267,0.726131710769391,708.448,"2016_yk_224","Yukon",2016,0.706556252429698,0.7065500100375,687,666.656928466354,776.05458306117
677,354.748,0.707053719028401,0.708981853907506,709.496,"2016_yk_224","Yukon",2016,0.706560143679052,0.7065500100375,687,666.656928466354,776.05458306117
678,355.272,0.706238840831062,0.726757251017331,710.544,"2016_yk_224","Yukon",2016,0.706588474243316,0.7065500100375,687,666.656928466354,776.05458306117
679,355.796,0.705794169500194,0.733785060835789,711.592,"2016_yk_224","Yukon",2016,0.706584653109472,0.7065500100375,687,666.656928466354,776.05458306117
680,356.32,0.70849759075725,0.72069724422097,712.64,"2016_yk_224","Yukon",2016,0.706608329321459,0.7065500100375,687,666.656928466354,776.05458306117
681,356.844,0.707809669127734,0.721582101858192,713.688,"2016_yk_224","Yukon",2016,0.706595997522853,0.7065500100375,687,666.656928466354,776.05458306117
682,357.368,0.705830638601361,0.758915925069054,714.736,"2016_yk_224","Yukon",2016,0.706582634980072,0.7065500100375,687,666.656928466354,776.05458306117
683,357.892,0.705758624033125,0.771280469567237,715.784,"2016_yk_224","Yukon",2016,0.706596314660005,0.7065500100375,687,666.656928466354,776.05458306117
