Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
67,35.108,0.713294971345251,0.463895879426405,2015_yk_426,Yukon,2015,70.216,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
68,35.632,0.710950085758759,1.15461899459768,2015_yk_426,Yukon,2015,71.264,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
69,36.156,0.710547648458947,1.34994081542562,2015_yk_426,Yukon,2015,72.312,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
70,36.68,0.710649557472185,1.32108989884203,2015_yk_426,Yukon,2015,73.36,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
71,37.204,0.709663347738867,1.31621897546726,2015_yk_426,Yukon,2015,74.408,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
72,37.728,0.71065493194223,1.24096721514005,2015_yk_426,Yukon,2015,75.456,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
73,38.252,0.710574060544799,1.16589114504827,2015_yk_426,Yukon,2015,76.504,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
74,38.776,0.710059360164587,1.14872927607135,2015_yk_426,Yukon,2015,77.552,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
75,39.3,0.709824937117749,1.1146694737092,2015_yk_426,Yukon,2015,78.6,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
76,39.824,0.710500313653816,1.11641898029794,2015_yk_426,Yukon,2015,79.648,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
77,40.348,0.71104010264903,1.13200120905266,2015_yk_426,Yukon,2015,80.696,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
78,40.872,0.70963675388894,1.15102877476286,2015_yk_426,Yukon,2015,81.744,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
79,41.396,0.709710273831093,1.14864184945905,2015_yk_426,Yukon,2015,82.792,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
80,41.92,0.710630621845687,1.15574538218552,2015_yk_426,Yukon,2015,83.84,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
81,42.444,0.709642706519558,1.18603677409227,2015_yk_426,Yukon,2015,84.888,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
82,42.968,0.709915598496053,1.18339177336162,2015_yk_426,Yukon,2015,85.936,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
83,43.492,0.71091568443073,1.16649459013208,2015_yk_426,Yukon,2015,86.984,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
84,44.016,0.709382508636584,1.17610494569182,2015_yk_426,Yukon,2015,88.032,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
85,44.54,0.711061668697158,1.19655259203174,2015_yk_426,Yukon,2015,89.08,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
86,45.064,0.709643013632708,1.18707984779699,2015_yk_426,Yukon,2015,90.128,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
87,45.588,0.710666924648656,1.18758638967846,2015_yk_426,Yukon,2015,91.176,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
88,46.112,0.70979017675807,1.18262899605535,2015_yk_426,Yukon,2015,92.224,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
89,46.636,0.710744438589925,1.1737484325114,2015_yk_426,Yukon,2015,93.272,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
90,47.16,0.710953473998263,1.13475446862306,2015_yk_426,Yukon,2015,94.32,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
91,47.684,0.710618770736941,1.15298518189945,2015_yk_426,Yukon,2015,95.368,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
92,48.208,0.711308962690991,1.15893823984037,2015_yk_426,Yukon,2015,96.416,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
93,48.732,0.710663933021635,1.13040505941061,2015_yk_426,Yukon,2015,97.464,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
94,49.256,0.710126345372762,1.11047235745612,2015_yk_426,Yukon,2015,98.512,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
95,49.78,0.710873970818908,1.13433180921638,2015_yk_426,Yukon,2015,99.56,NA,NA,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
96,50.304,0.710515340899758,1.12177780553365,2015_yk_426,Yukon,2015,100.608,0.710393956615161,1.11168187322275,NA,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
97,50.828,0.710747922713045,1.07506529684052,2015_yk_426,Yukon,2015,101.656,0.710333733175699,1.12012834587142,0.00844647264867371,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
98,51.352,0.708989392434925,1.10835786627431,2015_yk_426,Yukon,2015,102.704,0.710313386034145,1.11732292482105,-0.00280542105037118,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
99,51.876,0.711337012890966,1.14966848531645,2015_yk_426,Yukon,2015,103.752,0.710309024070663,1.1106674078626,-0.00665551695845257,379.562809042335,515.685295880513,971.496,0.713807874740162,110.84812854626745,NA
