"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso"
442,231.608,0.705242107746524,0.527453010155419,463.216,"2014_nk_4_redo","Nush",2014,0.705736714163562,0.705726974845388
443,232.132,0.705597650729049,0.535247373881653,464.264,"2014_nk_4_redo","Nush",2014,0.705742779100155,0.705726974845388
444,232.656,0.703664498962145,0.533504754236492,465.312,"2014_nk_4_redo","Nush",2014,0.70573561206717,0.705726974845388
445,233.18,0.707973103235193,0.542018072304599,466.36,"2014_nk_4_redo","Nush",2014,0.705712024322488,0.705726974845388
446,233.704,0.704275395541696,0.53477937128147,467.408,"2014_nk_4_redo","Nush",2014,0.705761640848511,0.705726974845388
447,234.228,0.705556682243819,0.540860598968927,468.456,"2014_nk_4_redo","Nush",2014,0.705802998768064,0.705726974845388
448,234.752,0.708684484007433,0.544296786085296,469.504,"2014_nk_4_redo","Nush",2014,0.705825911988577,0.705726974845388
449,235.276,0.705755194758829,0.546250008783552,470.552,"2014_nk_4_redo","Nush",2014,0.705843357677346,0.705726974845388
450,235.8,0.7057699459041,0.541660727170151,471.6,"2014_nk_4_redo","Nush",2014,0.705858112252683,0.705726974845388
451,236.324,0.706236883318857,0.539586108210323,472.648,"2014_nk_4_redo","Nush",2014,0.705829808615855,0.705726974845388
452,236.848,0.706243868776549,0.546058013703371,473.696,"2014_nk_4_redo","Nush",2014,0.705849422921984,0.705726974845388
453,237.372,0.704970103503508,0.554567728707205,474.744,"2014_nk_4_redo","Nush",2014,0.705838980426367,0.705726974845388
454,237.896,0.706013993814559,0.541555290467244,475.792,"2014_nk_4_redo","Nush",2014,0.705834043588006,0.705726974845388
455,238.42,0.704998683613188,0.540059108114454,476.84,"2014_nk_4_redo","Nush",2014,0.705821870097042,0.705726974845388
456,238.944,0.705658125234493,0.539413823550122,477.888,"2014_nk_4_redo","Nush",2014,0.705763247932349,0.705726974845388
457,239.468,0.704369937429739,0.545265613743915,478.936,"2014_nk_4_redo","Nush",2014,0.705651768971241,0.705726974845388
458,239.992,0.70586429507257,0.542971586730885,479.984,"2014_nk_4_redo","Nush",2014,0.705684289383566,0.705726974845388
459,240.516,0.705852699730929,0.541023430891116,481.032,"2014_nk_4_redo","Nush",2014,0.70572367932816,0.705726974845388
460,241.04,0.704983385642574,0.547705709453315,482.08,"2014_nk_4_redo","Nush",2014,0.705758072643522,0.705726974845388
461,241.564,0.705526554335348,0.555393618043663,483.128,"2014_nk_4_redo","Nush",2014,0.705749905465602,0.705726974845388
462,242.088,0.707009643018916,0.565798877895942,484.176,"2014_nk_4_redo","Nush",2014,0.705712854922498,0.705726974845388
463,242.612,0.705706952072359,0.55869577176609,485.224,"2014_nk_4_redo","Nush",2014,0.705705076551606,0.705726974845388
464,243.136,0.704698599091229,0.557538398932475,486.272,"2014_nk_4_redo","Nush",2014,0.705720845901599,0.705726974845388
465,243.66,0.707218691810626,0.568825462193918,487.32,"2014_nk_4_redo","Nush",2014,0.705728383826718,0.705726974845388
466,244.184,0.707259062787743,0.57759277923293,488.368,"2014_nk_4_redo","Nush",2014,0.70572301497506,0.705726974845388
467,244.708,0.702786543118294,0.557530211574456,489.416,"2014_nk_4_redo","Nush",2014,0.70573170499224,0.705726974845388
468,245.232,0.706363218016637,0.546948802371257,490.464,"2014_nk_4_redo","Nush",2014,0.705757377717505,0.705726974845388
469,245.756,0.706090753512885,0.561093942340743,491.512,"2014_nk_4_redo","Nush",2014,0.705745456935616,0.705726974845388
470,246.28,0.706240825440321,0.576997304456366,492.56,"2014_nk_4_redo","Nush",2014,0.705751325735127,0.705726974845388
471,246.804,0.705751182437144,0.566642070350206,493.608,"2014_nk_4_redo","Nush",2014,0.705704888526572,0.705726974845388
472,247.328,0.706168500507362,0.56494803094118,494.656,"2014_nk_4_redo","Nush",2014,0.705728768554426,0.705726974845388
473,247.852,0.707679077048213,0.56716165649031,495.704,"2014_nk_4_redo","Nush",2014,0.705725727677616,0.705726974845388
474,248.376,0.706904298132226,0.57327646416504,496.752,"2014_nk_4_redo","Nush",2014,0.705769797209724,0.705726974845388
475,248.9,0.704748592181376,0.583356333058923,497.8,"2014_nk_4_redo","Nush",2014,0.705713896654888,0.705726974845388
476,249.424,0.707521099711064,0.571755739396028,498.848,"2014_nk_4_redo","Nush",2014,0.705766718128222,0.705726974845388
477,249.948,0.706557215947559,0.579339222782393,499.896,"2014_nk_4_redo","Nush",2014,0.705755322892216,0.705726974845388
478,250.472,0.706489902405762,0.592842864888275,500.944,"2014_nk_4_redo","Nush",2014,0.70570710912134,0.705726974845388
479,250.996,0.707005573644588,0.584529101275224,501.992,"2014_nk_4_redo","Nush",2014,0.705713428017288,0.705726974845388
480,251.52,0.705557945846002,0.57189931955815,503.04,"2014_nk_4_redo","Nush",2014,0.705697280559656,0.705726974845388
481,252.044,0.706329391982523,0.572836470986386,504.088,"2014_nk_4_redo","Nush",2014,0.70568729979343,0.705726974845388
482,252.568,0.706409382391338,0.575260444712994,505.136,"2014_nk_4_redo","Nush",2014,0.705679263758925,0.705726974845388
