Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
30,15.72,0.710484802646969,0.78750758240059,31.44,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
31,16.244,0.70838774774204,0.980859107756022,32.488,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
32,16.768,0.709029882474825,1.03173329723622,33.536,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
33,17.292,0.707896819975253,1.03808630926215,34.584,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
34,17.816,0.708478039304662,1.05049980976986,35.632,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
35,18.34,0.708386348179172,1.05265478038648,36.68,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
36,18.864,0.710433007914931,1.03680495537406,37.728,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
37,19.388,0.708022477330182,1.02421118600805,38.776,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
38,19.912,0.708320800190903,1.03154547652906,39.824,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
39,20.436,0.708829236210124,1.03855872083883,40.872,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
40,20.96,0.708318481827884,1.04585589227036,41.92,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
41,21.484,0.709288927558231,1.05150046957384,42.968,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
42,22.008,0.708768122104246,1.05788252289496,44.016,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
43,22.532,0.707928563545391,1.07938657995758,45.064,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
44,23.056,0.709356160746769,1.07317019967093,46.112,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
45,23.58,0.709887207557484,1.07569771893613,47.16,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
46,24.104,0.709011951334884,1.09740187826029,48.208,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
47,24.628,0.708520091871363,1.10526794434813,49.256,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
48,25.152,0.708461338895537,1.09308668805816,50.304,2014_nk_33B,Nush,2014,NA,NA,NA,546.831965388861,635.489922264815,1074.2,0.708193392910484,NA
